collection,corpus,transcript,utterance_id,classification,multiplicity,alignment_basis,spacy_subject_surface,spacy_verb_surface,spacy_subject_lemma,spacy_verb_lemma,spacy_verb_pos,spacy_subject_index,spacy_verb_index,ud_subject_surface,ud_verb_surface,ud_subject_lemma,ud_verb_lemma,ud_verb_pos,ud_subject_index,ud_verb_index
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,246,both,1,token_indices,it,is,it,be,AUX,2.0,3.0,it,is,it,be,AUX,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,247,both,1,token_indices,he,hiding,he,hide,VERB,2.0,3.0,he,hiding,he,hide,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,249,both,1,token_indices,he,hiding,he,hide,VERB,2.0,3.0,he,hiding,he,hide,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,253,both,1,token_indices,you,count,you,count,VERB,1.0,3.0,you,count,you,count,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,256,both,1,token_indices,he,crying,he,cry,VERB,2.0,3.0,he,crying,he,cry,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,258,both,1,token_indices,he,do,he,do,VERB,2.0,4.0,he,do,he,do,VERB,2.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,258,both,1,token_indices,you,drop,you,drop,VERB,6.0,7.0,you,drop,you,drop,VERB,6.0,7.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,263,both,1,token_indices,you,got,you,get,VERB,1.0,2.0,you,got,you,get,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,272,both,1,token_indices,you,kissing,you,kiss,VERB,2.0,3.0,you,kissing,you,kiss,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,279,both,1,token_indices,you,fall,you,fall,VERB,3.0,5.0,you,fall,you,fall,VERB,3.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,281,both,1,token_indices,you're,getting,you,get,VERB,1.0,2.0,you're,getting,you,get,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,284,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,287,both,1,token_indices,you,gonna,you,go,VERB,1.0,2.0,you,gonna,you,go,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,295,both,1,token_indices,he,is,he,be,AUX,2.0,1.0,he,is,he,be,AUX,2.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,299,both,1,token_indices,tiger,say,tiger,say,VERB,4.0,5.0,tiger,say,tiger,say,VERB,4.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,302,both,1,token_indices,Thomas,heard,thomas,hear,VERB,3.0,4.0,Thomas,heard,thomas,hear,VERB,3.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,302,both,1,token_indices,which,opening,which,open,VERB,13.0,15.0,which,opening,which,open,VERB,13.0,15.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,303,both,1,token_indices,it's,going,it,go,VERB,1.0,2.0,it's,going,it,go,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,316,both,1,token_indices,Thomas,asked,thomas,ask,VERB,4.0,5.0,Thomas,asked,thomas,ask,VERB,4.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,319,both,1,token_indices,you,see,you,see,VERB,2.0,3.0,you,see,you,see,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,329,both,1,token_indices,we,carry,we,carry,VERB,1.0,4.0,we,carry,we,carry,VERB,1.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,335,both,1,token_indices,animals,began,animal,begin,VERB,3.0,4.0,animals,began,animal,begin,VERB,3.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,336,both,1,token_indices,some,came,some,come,VERB,1.0,2.0,some,came,some,come,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,337,both,1,token_indices,engines,worked,engine,work,VERB,2.0,3.0,engines,worked,engine,work,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,339,both,1,token_indices,we're,going,we,go,VERB,1.0,2.0,we're,going,we,go,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,342,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,343,both,1,token_indices,that,works,that,work,VERB,4.0,5.0,that,works,that,work,VERB,4.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,344,both,1,token_indices,he,told,he,tell,VERB,1.0,2.0,he,told,he,tell,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,346,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,347,both,1,token_indices,they,found,they,find,VERB,4.0,5.0,they,found,they,find,VERB,4.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,350,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,351,both,1,token_indices,that,works,that,work,VERB,4.0,5.0,that,works,that,work,VERB,4.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,362,both,1,token_indices,we,talking,we,talk,VERB,1.0,3.0,we,talking,we,talk,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,372,both,1,token_indices,they,found,they,find,VERB,4.0,5.0,they,found,they,find,VERB,4.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,386,both,1,token_indices,tiger,come,tiger,come,VERB,2.0,4.0,tiger,come,tiger,come,VERB,2.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,397,both,1,token_indices,crane,lifted,crane,lift,VERB,2.0,3.0,crane,lifted,crane,lift,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,397,both,1,token_indices,Thomas,set,thomas,set,VERB,10.0,11.0,Thomas,set,thomas,set,VERB,10.0,11.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,398,both,1,token_indices,Thomas,waited,thomas,wait,VERB,4.0,5.0,Thomas,waited,thomas,wait,VERB,4.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,401,both,1,token_indices,you,falling,you,fall,VERB,1.0,3.0,you,falling,you,fall,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,402,both,1,token_indices,you're,wriggling,you,wriggle,VERB,3.0,4.0,you're,wriggling,you,wriggle,VERB,3.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,403,both,1,token_indices,you,sit,you,sit,VERB,1.0,3.0,you,sit,you,sit,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,404,both,1,token_indices,he,been,he,be,AUX,1.0,3.0,he,been,he,be,AUX,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,414,both,1,token_indices,we're,reading,we,read,VERB,2.0,3.0,we're,reading,we,read,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,415,both,1,token_indices,fireworks,come,firework,come,VERB,1.0,3.0,fireworks,come,firework,come,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,422,both,1,token_indices,we,were,we,be,AUX,3.0,2.0,we,were,we,be,AUX,3.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,435,both,1,token_indices,it,getting,it,get,VERB,1.0,3.0,it,getting,it,get,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,436,both,1,token_indices,we,turn,we,turn,VERB,1.0,4.0,we,turn,we,turn,VERB,1.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,439,both,1,token_indices,it,isn't,it,be,AUX,5.0,4.0,it,isn't,it,be,AUX,5.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,445,both,1,token_indices,it's,getting,it,get,VERB,1.0,2.0,it's,getting,it,get,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,452,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,466,both,1,token_indices,you,doing,you,do,VERB,3.0,4.0,you,doing,you,do,VERB,3.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,469,both,1,token_indices,you're,laying,you,lay,VERB,1.0,2.0,you're,laying,you,lay,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,483,both,1,token_indices,I've,got,i,get,VERB,1.0,2.0,I've,got,i,get,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,489,both,1,token_indices,you,doing,you,do,VERB,3.0,4.0,you,doing,you,do,VERB,3.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,505,both,1,token_indices,I,hurt,i,hurt,VERB,1.0,2.0,I,hurt,i,hurt,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,507,both,1,token_indices,I,hurt,i,hurt,VERB,3.0,4.0,I,hurt,i,hurt,VERB,3.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,510,both,1,token_indices,you,hurt,you,hurt,VERB,1.0,2.0,you,hurt,you,hurt,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,526,both,1,token_indices,we're,playing,we,play,VERB,1.0,3.0,we're,playing,we,play,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,533,both,1,token_indices,you've,playing,you,play,VERB,2.0,4.0,you've,playing,you,play,VERB,2.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,537,both,1,token_indices,you,falling,you,fall,VERB,2.0,3.0,you,falling,you,fall,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,540,both,1,token_indices,Mummy,catch,mummy,catch,VERB,1.0,3.0,Mummy,catch,mummy,catch,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,542,both,1,token_indices,you,falling,you,fall,VERB,2.0,3.0,you,falling,you,fall,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,552,both,1,token_indices,you,falling,you,fall,VERB,2.0,3.0,you,falling,you,fall,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,555,both,1,token_indices,I've,got,i,get,VERB,1.0,2.0,I've,got,i,get,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,573,both,1,token_indices,we'd,hide,we,hide,VERB,1.0,3.0,we'd,hide,we,hide,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,574,both,1,token_indices,we,hide,we,hide,VERB,2.0,3.0,we,hide,we,hide,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,577,both,1,token_indices,it,is,it,be,AUX,2.0,1.0,it,is,it,be,AUX,2.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,581,both,1,token_indices,it,gone,it,go,VERB,2.0,3.0,it,gone,it,go,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,585,both,1,token_indices,you,scare,you,scare,VERB,2.0,3.0,you,scare,you,scare,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,591,both,1,token_indices,lion,coming,lion,come,VERB,2.0,4.0,lion,coming,lion,come,VERB,2.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,613,both,1,token_indices,you,count,you,count,VERB,1.0,3.0,you,count,you,count,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,614,both,1,token_indices,you're,you're,you,be,AUX,1.0,1.0,you're,you're,you,be,AUX,1.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,636,both,1,token_indices,sun,gone,sun,go,VERB,3.0,5.0,sun,gone,sun,go,VERB,3.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,648,both,1,token_indices,day,finished,day,finish,VERB,3.0,5.0,day,finished,day,finish,VERB,3.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,650,both,1,token_indices,sun,gone,sun,go,VERB,3.0,5.0,sun,gone,sun,go,VERB,3.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,656,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,659,both,1,token_indices,I,know,i,know,VERB,1.0,2.0,I,know,i,know,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,678,both,1,token_indices,you,like,you,like,VERB,2.0,3.0,you,like,you,like,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,799,both,1,token_indices,I,think,i,think,VERB,1.0,3.0,I,think,i,think,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,801,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,809,both,1,token_indices,I,said,i,say,VERB,1.0,2.0,I,said,i,say,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,817,both,1,token_indices,I'm,saying,i,say,VERB,1.0,3.0,I'm,saying,i,say,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,817,both,1,token_indices,you,said,you,say,VERB,5.0,6.0,you,said,you,say,VERB,5.0,6.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,821,both,1,token_indices,you,say,you,say,VERB,3.0,4.0,you,say,you,say,VERB,3.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,839,both,1,token_indices,you,go,you,go,VERB,2.0,3.0,you,go,you,go,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,843,both,1,token_indices,he,isn't,he,be,AUX,5.0,4.0,he,isn't,he,be,AUX,5.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,846,both,1,token_indices,you,hear,you,hear,VERB,2.0,3.0,you,hear,you,hear,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,850,both,1,token_indices,you,think,you,think,VERB,4.0,5.0,you,think,you,think,VERB,4.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,863,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,865,both,1,token_indices,you,lost,you,lose,VERB,2.0,3.0,you,lost,you,lose,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,871,both,1,token_indices,you,found,you,find,VERB,2.0,3.0,you,found,you,find,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,885,both,1,token_indices,you,can,you,can,AUX,2.0,1.0,you,can,you,can,AUX,2.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,894,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,895,both,1,token_indices,you,doing,you,do,VERB,3.0,4.0,you,doing,you,do,VERB,3.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,898,both,1,token_indices,you,falling,you,fall,VERB,2.0,3.0,you,falling,you,fall,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,936,both,1,token_indices,I,can't,i,can,AUX,1.0,2.0,I,can't,i,can,AUX,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,939,both,1,token_indices,it,is,it,be,AUX,2.0,3.0,it,is,it,be,AUX,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,950,both,1,token_indices,you,going,you,go,VERB,3.0,4.0,you,going,you,go,VERB,3.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,952,both,1,token_indices,you,hiding,you,hide,VERB,2.0,3.0,you,hiding,you,hide,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,953,both,1,token_indices,I,see,i,see,VERB,1.0,3.0,I,see,i,see,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,967,both,1,token_indices,you,found,you,find,VERB,1.0,2.0,you,found,you,find,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,978,both,1,token_indices,I'm,going,i,go,VERB,1.0,2.0,I'm,going,i,go,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,985,both,1,token_indices,we're,lying,we,lie,VERB,1.0,3.0,we're,lying,we,lie,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,986,both,1,token_indices,we,like,we,like,VERB,1.0,2.0,we,like,we,like,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,989,both,1,token_indices,we,go,we,go,VERB,2.0,3.0,we,go,we,go,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,997,both,1,token_indices,you,see,you,see,VERB,1.0,3.0,you,see,you,see,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1006,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1018,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1019,both,1,token_indices,I've,got,i,get,VERB,1.0,2.0,I've,got,i,get,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1021,both,1,token_indices,I've,got,i,get,VERB,1.0,2.0,I've,got,i,get,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1023,both,1,token_indices,I'm,gonna,i,go,VERB,1.0,2.0,I'm,gonna,i,go,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1027,both,1,token_indices,I'm,gonna,i,go,VERB,1.0,2.0,I'm,gonna,i,go,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1034,both,1,token_indices,hands,gone,hand,go,VERB,2.0,4.0,hands,gone,hand,go,VERB,2.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1036,both,1,token_indices,hands,sleeping,hand,sleep,VERB,2.0,4.0,hands,sleeping,hand,sleep,VERB,2.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1039,both,1,token_indices,they,are,they,be,AUX,2.0,1.0,they,are,they,be,AUX,2.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1047,both,1,token_indices,Jwww,got,jwww,get,VERB,2.0,3.0,Jwww,got,jwww,get,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1056,both,1,token_indices,you,got,you,get,VERB,3.0,4.0,you,got,you,get,VERB,3.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1063,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1069,both,1,token_indices,I,know,i,know,VERB,1.0,3.0,I,know,i,know,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1079,both,1,token_indices,it's,hiding,it,hide,VERB,1.0,2.0,it's,hiding,it,hide,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1080,both,1,token_indices,foot,hiding,foot,hide,VERB,2.0,4.0,foot,hiding,foot,hide,VERB,2.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1087,both,1,token_indices,it,is,it,be,AUX,2.0,1.0,it,is,it,be,AUX,2.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1092,both,1,token_indices,it,is,it,be,AUX,2.0,3.0,it,is,it,be,AUX,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1094,both,1,token_indices,it,is,it,be,AUX,2.0,1.0,it,is,it,be,AUX,2.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1096,both,1,token_indices,it,is,it,be,AUX,2.0,1.0,it,is,it,be,AUX,2.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1104,both,1,token_indices,you,go,you,go,VERB,1.0,3.0,you,go,you,go,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1106,both,1,token_indices,you,will,you,will,AUX,2.0,1.0,you,will,you,will,AUX,2.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1112,both,1,token_indices,you,kick,you,kick,VERB,1.0,3.0,you,kick,you,kick,VERB,1.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1113,both,1,token_indices,you,must,you,must,AUX,2.0,1.0,you,must,you,must,AUX,2.0,1.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1119,both,1,token_indices,you're,going,you,go,VERB,2.0,3.0,you're,going,you,go,VERB,2.0,3.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1127,both,1,token_indices,Granddad,say,granddad,say,VERB,3.0,4.0,Granddad,say,granddad,say,VERB,3.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1133,both,1,token_indices,Granddad,says,granddad,say,VERB,4.0,5.0,Granddad,says,granddad,say,VERB,4.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1135,both,1,token_indices,Granddad,say,granddad,say,VERB,5.0,6.0,Granddad,say,granddad,say,VERB,5.0,6.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1138,both,1,token_indices,he,says,he,say,VERB,4.0,5.0,he,says,he,say,VERB,4.0,5.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1142,both,1,token_indices,you,said,you,say,VERB,1.0,2.0,you,said,you,say,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1150,both,1,token_indices,he,thinks,he,think,VERB,1.0,2.0,he,thinks,he,think,VERB,1.0,2.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1153,both,1,token_indices,you,go,you,go,VERB,3.0,4.0,you,go,you,go,VERB,3.0,4.0
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1157,both,1,token_indices,you,gonna,you,go,VERB,2.0,3.0,you,gonna,you,go,VERB,2.0,3.0
